,Team,NOC
114187,Cuba,CUB
114188,Cuba,CUB
114189,Cuba,CUB
114190,Cuba,CUB
114191,Mexico,MEX
114192,Mexico,MEX
114193,Spain,ESP
114194,Spain,ESP
114195,Spain,ESP
114196,Spain,ESP
114197,Spain,ESP
114198,Spain,ESP
114199,Spain,ESP
114200,Mexico,MEX
114201,Mexico,MEX
114202,Mexico,MEX
114203,Mexico,MEX
114204,Spain,ESP
114205,Spain,ESP
114206,Mexico,MEX
114207,Mexico,MEX
114208,Mexico,MEX
114209,Spain,ESP
114210,Spain,ESP
114211,Spain,ESP
114212,Spain,ESP
114213,Cuba,CUB
114214,Spain,ESP
114215,Puerto Rico,PUR
114216,Puerto Rico,PUR
114217,Guatemala,GUA
114218,Guatemala,GUA
114219,Guatemala,GUA
114220,Belize,BIZ
114221,Spain,ESP
114222,Spain,ESP
114223,Spain,ESP
114224,Spain,ESP
114225,Spain,ESP
114226,Spain,ESP
114227,Cuba,CUB
114228,Cuba,CUB
114229,Venezuela,VEN
114230,Mexico,MEX
114231,Cuba,CUB
114232,Spain,ESP
114233,Cuba,CUB
114234,Cuba,CUB
114235,Guatemala,GUA
114236,Guatemala,GUA
114237,Spain,ESP
114238,Spain,ESP
114239,Spain,ESP
114240,Spain,ESP
114241,Cuba,CUB
114242,Italy,ITA
114243,Italy,ITA
114244,Spain,ESP
114245,Spain,ESP
114246,Spain,ESP
114247,Spain,ESP
114248,Spain,ESP
114249,Spain,ESP
114250,Spain,ESP
114251,Venezuela,VEN
114252,Venezuela,VEN
114253,Spain,ESP
114254,Spain-2,ESP
114255,Spain,ESP
114256,Spain-1,ESP
114257,United States,USA
114258,United States,USA
114259,United States,USA
114260,Honduras,HON
114261,Argentina,ARG
114262,Spain,ESP
114263,Spain,ESP
114264,Spain,ESP
114265,Cuba,CUB
114266,Cuba,CUB
114267,France,FRA
114268,France,FRA
114269,France,FRA
114270,Argentina,ARG
114271,Spain,ESP
114272,Spain,ESP
114273,Cuba,CUB
114274,Cuba,CUB
114275,Cuba,CUB
114276,Spain,ESP
114277,Spain,ESP
114278,Spain,ESP
114279,Spain,ESP
114280,Spain,ESP
114281,Spain,ESP
114282,Spain,ESP
114283,Spain,ESP
114284,Spain,ESP
114285,Spain,ESP
114286,Spain,ESP
114287,Spain,ESP
114288,Spain,ESP
114289,Spain,ESP
114290,Spain,ESP
114291,Spain,ESP
114292,Spain,ESP
114293,Spain,ESP
114294,Argentina,ARG
114295,Cuba,CUB
114296,Honduras,HON
114297,Uruguay,URU
114298,Dominican Republic,DOM
114299,Philippines,PHI
114300,El Salvador,ESA
114301,Cuba,CUB
114302,Spain,ESP
114303,Cuba,CUB
114304,Cuba,CUB
114305,Mexico,MEX
114306,Nicaragua,NCA
114307,Nicaragua,NCA
114308,Nicaragua,NCA
114309,Nicaragua,NCA
114310,Cuba,CUB
114311,Cuba,CUB
114312,Cuba,CUB
114313,Cuba,CUB
114314,Dominican Republic,DOM
114315,Dominican Republic,DOM
114316,Cuba,CUB
114317,Spain,ESP
114318,Cuba,CUB
114319,Cuba,CUB
114320,Cuba,CUB
114321,Colombia,COL
114322,Cuba,CUB
114323,Cuba,CUB
114324,France,FRA
114325,France,FRA
114326,Germany-2,GER
114327,Germany-2,GER
114328,Italy,ITA
114329,Italy,ITA
114330,Monaco,MON
114331,Monaco,MON
114332,Italy,ITA
114333,Argentina,ARG
114334,Argentina,ARG
114335,Argentina,ARG
114336,Norway,NOR
114337,United States,USA
114338,United States,USA
114339,United States,USA
114340,United States,USA
114341,United States,USA
114342,United States,USA
114343,United States,USA
114344,Italy,ITA
114345,Italy,ITA
114346,France,FRA
114347,France,FRA
114348,Bulgaria,BUL
114349,Croatia,CRO
114350,Yugoslavia,YUG
114351,Yugoslavia,YUG
114352,Serbia and Montenegro,SCG
114353,Slovenia,SLO
114354,Slovenia,SLO
114355,Belarus,BLR
114356,Belarus,BLR
114357,Czech Republic,CZE
114358,Czech Republic,CZE
114359,Czech Republic,CZE
114360,Portugal,POR
114361,Angola,ANG
114362,Angola,ANG
114363,Portugal,POR
114364,Portugal,POR
114365,Portugal,POR
114366,Brazil,BRA
114367,Brazil,BRA
114368,Brazil,BRA
114369,Brazil,BRA
114370,Portugal,POR
114371,Portugal,POR
114372,Portugal,POR
114373,Portugal,POR
114374,Guinea Bissau,GBS
114375,Brazil,BRA
114376,Brazil,BRA
114377,Canada,CAN
114378,Nigeria,NGR
114379,Brazil,BRA
114380,Brazil,BRA
114381,France,FRA
114382,Brazil,BRA
114383,Portugal,POR
114384,Portugal,POR
114385,Portugal,POR
114386,Portugal,POR
114387,Portugal,POR
114388,Portugal,POR
114389,Portugal,POR
114390,France,FRA
114391,Norway,NOR
114392,Norway,NOR
114393,Norway,NOR
114394,Norway,NOR
114395,Norway,NOR
114396,Norway,NOR
114397,Norway,NOR
114398,Norway,NOR
114399,Norway,NOR
114400,Norway,NOR
114401,Norway,NOR
114402,Sweden,SWE
114403,Sweden,SWE
114404,Sweden,SWE
114405,Sweden,SWE
114406,Sweden,SWE
114407,Sweden,SWE
114408,Sweden,SWE
114409,Sweden,SWE
114410,Sweden,SWE
114411,Sweden,SWE
114412,Sweden,SWE
114413,Sweden,SWE
114414,Sweden,SWE
114415,Sweden,SWE
114416,Sweden,SWE
114417,France,FRA
114418,Austria,AUT
114419,Armenia,ARM
114420,Armenia,ARM
114421,Armenia,ARM
114422,Armenia,ARM
114423,Armenia,ARM
114424,Armenia,ARM
114425,United States,USA
114426,Netherlands,NED
114427,Netherlands,NED
114428,Russia,RUS
114429,Hungary,HUN
114430,Hungary,HUN
114431,Hungary,HUN
114432,Australia,AUS
114433,Australia,AUS
114434,Australia,AUS
114435,Australia,AUS
114436,Romania,ROU
114437,Hungary,HUN
114438,Israel,ISR
114439,Australia,AUS
114440,Australia,AUS
114441,Australia,AUS
114442,Spain,ESP
114443,Hungary,HUN
114444,Hungary,HUN
114445,Spain,ESP
114446,Hungary,HUN
114447,Hungary,HUN
114448,Hungary,HUN
114449,Hungary,HUN
114450,Hungary,HUN
114451,Spain,ESP
114452,Ukraine,UKR
114453,Ukraine,UKR
114454,Ukraine,UKR
114455,Finland,FIN
114456,Finland,FIN
114457,France,FRA
114458,Switzerland,SUI
114459,Switzerland,SUI
114460,Switzerland,SUI
114461,Switzerland,SUI
114462,Switzerland,SUI
114463,Switzerland,SUI
114464,Switzerland,SUI
114465,Switzerland,SUI
114466,Poland,POL
114467,Poland,POL
114468,Soviet Union,URS
114469,Belarus,BLR
114470,Belarus,BLR
114471,Belarus,BLR
114472,Belarus,BLR
114473,Belarus,BLR
114474,Belarus,BLR
114475,Belarus,BLR
114476,Belarus,BLR
114477,Belarus,BLR
114478,Unified Team,EUN
114479,Russia,RUS
114480,Russia,RUS
114481,Russia,RUS
114482,Russia,RUS
114483,Russia,RUS
114484,Russia,RUS
114485,Russia,RUS
114486,Soviet Union,URS
114487,Soviet Union,URS
114488,France,FRA
114489,Poland,POL
114490,Poland,POL
114491,Italy,ITA
114492,Italy,ITA
114493,Colombia,COL
114494,Japan,JPN
114495,Germany,GER
114496,United States,USA
114497,Poland,POL
114498,Poland,POL
114499,Poland,POL
114500,Poland,POL
114501,Poland,POL
114502,Poland,POL
114503,Poland,POL
114504,Poland,POL
114505,Poland,POL
114506,Poland,POL
114507,Poland,POL
114508,Poland,POL
114509,Poland,POL
114510,Russia,RUS
114511,Slovenia,SLO
114512,Slovenia,SLO
114513,Yugoslavia,YUG
114514,Croatia,CRO
114515,Croatia,CRO
114516,India,IND
114517,Germany,GER
114518,Japan,JPN
114519,Japan,JPN
114520,Japan,JPN
114521,Japan,JPN
114522,Japan,JPN
114523,Japan,JPN
114524,Japan,JPN
114525,Japan,JPN
114526,Japan,JPN
114527,United States,USA
114528,Japan,JPN
114529,Japan,JPN
114530,Japan,JPN
114531,Japan,JPN
114532,Japan,JPN
114533,Japan,JPN
114534,Japan,JPN
114535,Japan,JPN
114536,Japan,JPN
114537,United States-2,USA
114538,United States,USA
114539,United States,USA
114540,United States,USA
114541,Switzerland,SUI
114542,Switzerland,SUI
114543,Switzerland,SUI
114544,Tanzania,TAN
114545,Tanzania,TAN
114546,Great Britain,GBR
114547,Germany,GER
114548,Austria,AUT
114549,Austria,AUT
114550,Belgium,BEL
114551,Poland,POL
114552,United States,USA
114553,United States,USA
114554,West Germany,FRG
114555,United States,USA
114556,United States,USA
114557,United States,USA
114558,United States,USA
114559,United States,USA
114560,United States,USA
114561,United States,USA
114562,United States,USA
114563,United States,USA
114564,United States,USA
114565,United States,USA
114566,Slovakia,SVK
114567,Slovakia,SVK
114568,Liechtenstein,LIE
114569,Liechtenstein,LIE
114570,Liechtenstein,LIE
114571,Liechtenstein,LIE
114572,Liechtenstein,LIE
114573,Liechtenstein,LIE
114574,Liechtenstein,LIE
114575,Liechtenstein,LIE
114576,Liechtenstein,LIE
114577,Liechtenstein,LIE
114578,Liechtenstein,LIE
114579,Liechtenstein,LIE
114580,Liechtenstein,LIE
114581,Liechtenstein,LIE
114582,France,FRA
114583,Belarus,BLR
114584,Belarus,BLR
114585,Poland,POL
114586,Poland,POL
114587,Italy,ITA
114588,Italy,ITA
114589,Italy,ITA
114590,Germany,GER
114591,Germany,GER
114592,Italy,ITA
114593,Italy,ITA
114594,Italy,ITA
114595,Italy,ITA
114596,Saudi Arabia,KSA
114597,Saudi Arabia,KSA
114598,Qatar,QAT
114599,Qatar,QAT
114600,France,FRA
114601,Indonesia,INA
114602,Spain,ESP
114603,Spain,ESP
114604,Spain,ESP
114605,Spain,ESP
114606,Spain,ESP
114607,Spain,ESP
114608,Kenya,KEN
114609,Kenya,KEN
114610,Kenya,KEN
114611,United States,USA
114612,Italy,ITA
114613,Italy,ITA
114614,Italy,ITA
114615,Italy,ITA
114616,Italy,ITA
114617,Italy,ITA
114618,West Germany,FRG
114619,Saudi Arabia,KSA
114620,Latvia,LAT
114621,Latvia,LAT
114622,Latvia,LAT
114623,Spain,ESP
114624,Spain,ESP
114625,Spain,ESP
114626,Spain,ESP
114627,Spain,ESP
114628,Czechoslovakia,TCH
114629,Czechoslovakia,TCH
114630,Czechoslovakia,TCH
114631,Indonesia,INA
114632,Indonesia,INA
114633,Czechoslovakia,TCH
114634,Czechoslovakia,TCH
114635,Czechoslovakia,TCH
114636,Czech Republic,CZE
114637,Czech Republic,CZE
114638,Czech Republic,CZE
114639,Czech Republic,CZE
114640,Czech Republic,CZE
114641,Czech Republic,CZE
114642,Czech Republic,CZE
114643,Lebanon,LIB
114644,Lebanon,LIB
114645,Italy,ITA
114646,Italy,ITA
114647,Brazil,BRA
114648,Brazil,BRA
114649,Mexico,MEX
114650,Spain,ESP
114651,Spain,ESP
114652,Spain,ESP
114653,Spain,ESP
114654,Argentina,ARG
114655,Argentina,ARG
114656,Argentina,ARG
114657,Lithuania,LTU
114658,Italy,ITA
114659,Italy,ITA
114660,Italy,ITA
114661,Italy,ITA
114662,Antigua and Barbuda,ANT
114663,Lesotho,LES
114664,Unified Team,EUN
114665,Belarus,BLR
114666,Belarus,BLR
114667,New Zealand,NZL
114668,United States,USA
114669,Russia,RUS
114670,Russia,RUS
114671,Russia,RUS
114672,Russia,RUS
114673,Russia,RUS
114674,Botswana,BOT
114675,Egypt,EGY
114676,Ukraine,UKR
114677,Soviet Union,URS
114678,Soviet Union,URS
114679,Ukraine,UKR
114680,Ukraine,UKR
114681,Peru,PER
114682,Belarus,BLR
114683,United States,USA
114684,United States,USA
114685,United States,USA
114686,United States,USA
114687,Italy,ITA
114688,Italy,ITA
114689,Kenya,KEN
114690,Italy,ITA
114691,Italy,ITA
114692,Italy,ITA
114693,Italy,ITA
114694,Costa Rica,CRC
114695,Lithuania,LTU
114696,Czech Republic,CZE
114697,Czech Republic,CZE
114698,Latvia,LAT
114699,Latvia,LAT
114700,East Germany,GDR
114701,Barbados,BAR
114702,Barbados,BAR
114703,Barbados,BAR
114704,Barbados,BAR
114705,Barbados,BAR
114706,Lithuania,LTU
114707,Czechoslovakia,TCH
114708,Czechoslovakia,TCH
114709,Czech Republic,CZE
114710,Czech Republic,CZE
114711,Czech Republic,CZE
114712,Soviet Union,URS
114713,Czechoslovakia,TCH
114714,Poland,POL
114715,Bulgaria,BUL
114716,Bulgaria,BUL
114717,Bulgaria,BUL
114718,Bulgaria,BUL
114719,Bulgaria,BUL
114720,Bulgaria,BUL
114721,Russia,RUS
114722,Russia,RUS
114723,Russia,RUS
114724,Russia,RUS
114725,Russia,RUS
114726,Russia,RUS
114727,United States-2,USA
114728,United States,USA
114729,United States-2,USA
114730,United States,USA
114731,Ukraine,UKR
114732,Ukraine,UKR
114733,Ukraine,UKR
114734,Ukraine,UKR
114735,Unified Team,EUN
114736,Unified Team,EUN
114737,Unified Team,EUN
114738,Kyrgyzstan,KGZ
114739,Soviet Union,URS
114740,Soviet Union,URS
114741,Ukraine,UKR
114742,Kazakhstan,KAZ
114743,Czech Republic,CZE
114744,France,FRA
114745,France,FRA
114746,France,FRA
114747,France,FRA
114748,France,FRA
114749,France,FRA
114750,France,FRA
114751,France,FRA
114752,France,FRA
114753,France,FRA
114754,Czechoslovakia,TCH
114755,Botswana,BOT
114756,Italy,ITA
114757,Italy,ITA
114758,Italy,ITA
114759,United States,USA
114760,Great Britain,GBR
114761,Great Britain,GBR
114762,Great Britain,GBR
114763,Great Britain,GBR
114764,Great Britain,GBR
114765,Puerto Rico,PUR
114766,Australia,AUS
114767,Australia,AUS
114768,Canada,CAN
114769,Great Britain,GBR
114770,Great Britain,GBR
114771,Great Britain,GBR
114772,Great Britain,GBR
114773,Great Britain,GBR
114774,Great Britain,GBR
114775,Guyana,GUY
114776,Canada,CAN
114777,Canada,CAN
114778,Canada,CAN
114779,Canada,CAN
114780,Great Britain,GBR
114781,Great Britain,GBR
114782,Great Britain,GBR
114783,Great Britain,GBR
114784,Great Britain,GBR
114785,Great Britain,GBR
114786,United States,USA
114787,Australia,AUS
114788,Australia,AUS
114789,Czechoslovakia,TCH
114790,Argentina,ARG
114791,Argentina,ARG
114792,Saudi Arabia,KSA
114793,Egypt,EGY
114794,Egypt,EGY
114795,Iran,IRI
114796,France,FRA
114797,France,FRA
114798,France,FRA
114799,France,FRA
114800,France,FRA
114801,Saudi Arabia,KSA
114802,Ethiopia,ETH
114803,Ethiopia,ETH
114804,Ethiopia,ETH
114805,Italy,ITA
114806,Argentina,ARG
114807,Switzerland,SUI
114808,Switzerland,SUI
114809,Sudan,SUD
114810,Sierra Leone,SLE
114811,Sierra Leone,SLE
114812,Sierra Leone,SLE
114813,Spain,ESP
114814,Spain,ESP
114815,Spain,ESP
114816,Spain,ESP
114817,Algeria,ALG
114818,Liberia,LBR
114819,Sierra Leone,SLE
114820,Sierra Leone,SLE
114821,Great Britain,GBR
114822,France,FRA
114823,France,FRA
114824,France,FRA
114825,France,FRA
114826,France,FRA
114827,France,FRA
114828,France,FRA
114829,West Germany,FRG
114830,Syria,SYR
114831,Canada,CAN
114832,Canada,CAN
114833,Uruguay,URU
114834,Finland,FIN
114835,Italy,ITA
114836,Italy,ITA
114837,Great Britain,GBR
114838,United States,USA
114839,United States,USA
114840,United States,USA
114841,United States,USA
114842,United States,USA
114843,United States,USA
114844,United States,USA
114845,United States,USA
114846,United States,USA
114847,United States,USA
114848,United States,USA
114849,Italy,ITA
114850,Australia,AUS
114851,Australia,AUS
114852,Austria,AUT
114853,Spain,ESP
114854,Spain,ESP
114855,Canada,CAN
114856,Cuba,CUB
114857,Cuba,CUB
114858,Argentina,ARG
114859,Cuba,CUB
114860,Germany,GER
114861,France,FRA
114862,Canada,CAN
114863,Canada,CAN
114864,Canada,CAN
114865,Italy,ITA
114866,Chile,CHI
114867,Chile,CHI
114868,Chile,CHI
114869,Chile,CHI
114870,Chile,CHI
114871,Chile,CHI
114872,France,FRA
114873,Italy,ITA
114874,Italy,ITA
114875,Italy,ITA
114876,Italy,ITA
114877,Italy,ITA
114878,Italy,ITA
114879,Brazil,BRA
114880,Brazil,BRA
114881,Brazil,BRA
114882,Switzerland,SUI
114883,Switzerland,SUI
114884,United States Virgin Islands,ISV
114885,Romania,ROU
114886,Romania,ROU
114887,Romania,ROU
114888,Romania,ROU
114889,United States,USA
114890,United States,USA
114891,United States,USA
114892,United States,USA
114893,United States,USA
114894,United States,USA
114895,Malawi,MAW
114896,Russia,RUS
114897,Russia,RUS
114898,Russia,RUS
114899,Oleander II,BER
114900,United States,USA
114901,Lithuania,LTU
114902,Canada,CAN
114903,Canada,CAN
114904,Italy,ITA
114905,Italy,ITA
114906,Italy,ITA
114907,Italy,ITA
114908,Italy,ITA
114909,Italy,ITA
114910,Italy,ITA
114911,Argentina,ARG
114912,United States-1,USA
114913,Russia,RUS
114914,Italy,ITA
114915,Soviet Union,URS
114916,Russia,RUS
114917,Italy,ITA
114918,Japan,JPN
114919,Pakistan,PAK
114920,Pakistan,PAK
114921,Japan,JPN
114922,Japan,JPN
114923,Japan,JPN
114924,Japan,JPN
114925,Japan-1,JPN
114926,Japan,JPN
114927,Japan,JPN
114928,Japan,JPN
114929,Japan,JPN
114930,Japan,JPN
114931,Thailand,THA
114932,South Africa,RSA
114933,Italy,ITA
114934,Italy,ITA
114935,Italy,ITA
114936,Italy,ITA
114937,Italy,ITA
114938,Italy,ITA
114939,Italy,ITA
114940,Australia,AUS
114941,Australia,AUS
114942,West Germany,FRG
114943,Zimbabwe,ZIM
114944,Zimbabwe,ZIM
114945,Kazakhstan,KAZ
114946,Poland,POL
114947,Poland,POL
114948,Poland,POL
114949,Poland,POL
114950,Poland,POL
114951,Spain,ESP
114952,Spain,ESP
114953,Albania,ALB
114954,Albania,ALB
114955,Albania,ALB
114956,Albania,ALB
114957,Ecuador,ECU
114958,Venezuela,VEN
114959,Venezuela,VEN
114960,Aruba,ARU
114961,Aruba,ARU
114962,Spain,ESP
114963,Australia,AUS
114964,Argentina,ARG
114965,Mexico,MEX
114966,Mexico,MEX
114967,Mexico,MEX
114968,Fiji,FIJ
114969,Zimbabwe,ZIM
114970,Japan,JPN
114971,Yugoslavia,YUG
114972,France,FRA
114973,France,FRA
114974,France,FRA
114975,Costa Rica,CRC
114976,Zimbabwe,ZIM
114977,Zimbabwe,ZIM
114978,Slovakia,SVK
114979,United Arab Emirates,UAE
114980,Estonia,EST
114981,Estonia,EST
114982,Hungary,HUN
114983,Hungary,HUN
114984,United States,USA
114985,Hungary,HUN
114986,Hungary,HUN
114987,Hungary,HUN
114988,Austria,AUT
114989,Austria,AUT
114990,Austria,AUT
114991,Soviet Union,URS
114992,Kenya,KEN
114993,Romania,ROU
114994,Romania,ROU
114995,Bulgaria,BUL
114996,Bulgaria,BUL
114997,Bulgaria,BUL
114998,Bulgaria,BUL
114999,Bulgaria,BUL
115000,Bulgaria,BUL
115001,Bulgaria,BUL
115002,Hungary,HUN
115003,Romania,ROU
115004,Romania,ROU
115005,Romania,ROU
115006,Romania,ROU
115007,Romania,ROU
115008,Romania,ROU
115009,Romania,ROU
115010,Romania,ROU
115011,Romania,ROU
115012,Romania,ROU
115013,Romania,ROU
115014,Romania,ROU
115015,Yugoslavia,YUG
115016,Poland,POL
115017,Poland,POL
115018,Poland,POL
115019,Poland,POL
115020,Poland,POL
115021,Poland,POL
115022,Poland,POL
115023,Poland,POL
115024,Poland,POL
115025,Poland,POL
115026,Poland,POL
115027,Poland,POL
115028,Poland,POL
115029,Poland,POL
115030,Czech Republic,CZE
115031,Spain,ESP
115032,Spain,ESP
115033,Slovakia,SVK
115034,Peru,PER
115035,Czech Republic,CZE
115036,Poland,POL
115037,Puerto Rico,PUR
115038,Dominican Republic,DOM
115039,Spain,ESP
115040,Spain,ESP
115041,Mexico,MEX
115042,Yemen,YEM
115043,Italy,ITA
115044,Italy,ITA
115045,Australia,AUS
115046,Australia,AUS
115047,Zambia,ZAM
115048,Zambia,ZAM
115049,Zambia,ZAM
115050,Zambia,ZAM
115051,Zambia,ZAM
115052,Poland,POL
115053,Poland,POL
115054,Poland,POL
115055,Poland,POL
115056,Poland,POL
115057,Poland,POL
115058,Ukraine,UKR
115059,Slovenia,SLO
115060,Slovenia-2,SLO
115061,Kenya,KEN
115062,South Africa,RSA
115063,United States,USA
115064,Great Britain,GBR
115065,Great Britain,GBR
115066,Canada,CAN
115067,Canada,CAN
115068,Canada,CAN
115069,Australia,AUS
115070,Great Britain,GBR
115071,Great Britain,GBR
115072,Great Britain,GBR
115073,Namibia,NAM
115074,France,FRA
115075,Australia,AUS
115076,Australia,AUS
115077,Australia,AUS
115078,Australia,AUS
115079,Australia,AUS
115080,Australia,AUS
115081,United States,USA
115082,United States,USA
115083,United States,USA
115084,United States,USA
115085,Luxembourg,LUX
115086,United States,USA
115087,Portugal,POR
115088,Portugal,POR
115089,Nigeria,NGR
115090,Denmark,DEN
115091,Denmark,DEN
115092,Denmark,DEN
115093,Lesotho,LES
115094,Austria,AUT
115095,Austria,AUT
115096,Norway,NOR
115097,Iceland,ISL
115098,Iceland,ISL
115099,New Zealand,NZL
115100,Puerto Rico,PUR
115101,France,FRA
115102,France,FRA
115103,France,FRA
115104,France,FRA
115105,France,FRA
115106,France,FRA
115107,France,FRA
115108,France,FRA
115109,Puerto Rico,PUR
115110,Puerto Rico,PUR
115111,Bahamas,BAH
115112,Bahamas,BAH
115113,Bahamas,BAH
115114,Bahamas,BAH
115115,Bahamas,BAH
115116,Switzerland,SUI
115117,France,FRA
115118,France,FRA
115119,France,FRA
115120,France,FRA
115121,France,FRA
115122,France,FRA
115123,France,FRA
115124,France,FRA
115125,France,FRA
115126,France,FRA
115127,France,FRA
115128,France,FRA
115129,France,FRA
115130,France,FRA
115131,France,FRA
115132,France,FRA
115133,France,FRA
115134,France,FRA
115135,France,FRA
115136,France,FRA
115137,France,FRA
115138,France,FRA
115139,France,FRA
115140,France,FRA
115141,France,FRA
115142,France,FRA
115143,France,FRA
115144,France,FRA
115145,France,FRA
115146,France,FRA
115147,France,FRA
115148,France,FRA
115149,France,FRA
115150,Switzerland,SUI
115151,Switzerland,SUI
115152,Austria,AUT
115153,Australia,AUS
115154,Tunisia,TUN
115155,Tunisia,TUN
115156,Tunisia,TUN
115157,Tunisia,TUN
115158,South Africa,RSA
115159,Swaziland,SWZ
115160,Belgium,BEL
115161,Belgium,BEL
115162,Belgium,BEL
115163,Belgium,BEL
115164,Belgium,BEL
115165,Belgium,BEL
115166,Switzerland,SUI
115167,Angola,ANG
115168,Portugal,POR
115169,Angola,ANG
115170,Angola,ANG
115171,Portugal,POR
115172,Portugal,POR
115173,Slovakia,SVK
115174,Slovakia,SVK
115175,Slovakia,SVK
115176,Slovakia,SVK
115177,Slovakia,SVK
115178,Slovakia,SVK
115179,Slovakia,SVK
115180,Slovakia,SVK
115181,Slovakia,SVK
115182,Slovakia,SVK
115183,Slovakia,SVK
115184,Slovakia,SVK
115185,Slovakia,SVK
115186,Slovakia,SVK
115187,Slovakia,SVK
115188,Slovakia,SVK
115189,Slovakia,SVK
115190,Slovakia,SVK
115191,Slovakia,SVK
115192,Croatia,CRO
115193,Serbia and Montenegro,SCG
115194,Serbia and Montenegro,SCG
115195,Latvia,LAT
115196,Germany,GER
115197,Serbia,SRB
115198,Yugoslavia,YUG
115199,Finland,FIN
115200,Finland,FIN
115201,Finland,FIN
115202,Finland,FIN
115203,Finland,FIN
115204,Finland,FIN
115205,Finland,FIN
115206,Finland,FIN
115207,Finland,FIN
115208,Finland,FIN
115209,Finland,FIN
115210,Kenya,KEN
115211,United States,USA
115212,Latvia,LAT
115213,Latvia,LAT
115214,Latvia,LAT
115215,Soviet Union,URS
115216,Russia,RUS
115217,Soviet Union,URS
115218,Italy,ITA
115219,Thailand,THA
115220,Yugoslavia,YUG
115221,Australia,AUS
115222,Poland,POL
115223,Poland,POL
115224,Poland,POL
115225,Poland,POL
115226,Poland,POL
115227,Poland,POL
115228,Poland,POL
115229,Czechoslovakia,TCH
115230,Botswana,BOT
115231,Botswana,BOT
115232,South Africa,RSA
115233,South Africa,RSA
115234,Uzbekistan,UZB
115235,Japan,JPN
115236,Japan,JPN
115237,Malawi,MAW
115238,South Africa,RSA
115239,Mozambique,MOZ
115240,Portugal,POR
115241,Portugal,POR
115242,Cuba,CUB
115243,Cuba,CUB
115244,Cuba,CUB
115245,Brazil,BRA
115246,Portugal,POR
115247,Cuba,CUB
115248,Cuba,CUB
115249,Croatia,CRO
115250,Croatia,CRO
115251,Croatia,CRO
115252,Belarus,BLR
115253,Spain,ESP
